$GNGNS,055517.00,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.0,0106,V*3D
$GNGNS,055517.05,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.1,0106,V*39
$GNGNS,055517.15,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.2,0106,V*3B
$GNGNS,055517.20,5207.06567,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,5.2,0106,V*3D
$GNGNS,055517.25,5207.06566,N,02051.21547,E,FFFFNN,25,0.76,114.2,34.6,5.3,0106,V*38
$GNGNS,055517.30,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.3,0106,V*3D
$GNGNS,055517.35,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.4,0106,V*3F
$GNGNS,055517.40,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.4,0106,V*3D
$GNGNS,055517.45,5207.06566,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.5,0106,V*39
$GNGNS,055517.50,5207.06565,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.5,0106,V*3E
$GNGNS,055517.55,5207.06565,N,02051.21546,E,FFFFNN,25,0.76,114.2,34.6,5.6,0106,V*38
$GNGNS,055517.65,5207.06572,N,02051.21549,E,FFFFNN,25,0.76,114.0,34.6,5.7,0106,V*31
$GNGNS,055517.70,5207.06575,N,02051.21549,E,FFFFNN,25,0.76,113.9,34.6,5.7,0106,V*3C
$GNGNS,055517.75,5207.06576,N,02051.21549,E,FFFFNN,25,0.76,113.9,34.6,5.8,0106,V*35
$GNGNS,055517.80,5207.06577,N,02051.21548,E,FFFFNN,25,0.76,113.8,34.6,5.8,0106,V*3E
$GNGNS,055517.85,5207.06577,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,5.9,0106,V*35
$GNGNS,055517.90,5207.06577,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,5.9,0106,V*31
$GNGNS,055517.95,5207.06577,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.0,0106,V*3E
$GNGNS,055518.05,5207.06578,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.1,0106,V*36
$GNGNS,055518.10,5207.06578,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.1,0106,V*32
$GNGNS,055518.15,5207.06579,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.2,0106,V*35
$GNGNS,055518.20,5207.06579,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.2,0106,V*33
$GNGNS,055518.25,5207.06578,N,02051.21548,E,FFFFNN,25,0.76,113.8,34.6,6.3,0106,V*39
$GNGNS,055518.30,5207.06579,N,02051.21548,E,FFFFNN,25,0.76,113.8,34.6,6.3,0106,V*3C
$GNGNS,055518.35,5207.06579,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.4,0106,V*31
$GNGNS,055518.40,5207.06579,N,02051.21546,E,FFFFNN,25,0.76,113.8,34.6,6.4,0106,V*32
$GNGNS,055518.45,5207.06579,N,02051.21546,E,FFFFNN,25,0.76,113.8,34.6,6.5,0106,V*36
$GNGNS,055518.50,5207.06579,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.5,0106,V*33
$GNGNS,055518.55,5207.06579,N,02051.21547,E,FFFFNN,25,0.76,113.8,34.6,6.6,0106,V*35
$GNGNS,055518.65,5207.06596,N,02051.21586,E,FFFFNN,25,0.76,114.3,34.6,6.7,0106,V*37
$GNGNS,055518.70,5207.06601,N,02051.21600,E,FFFFNN,25,0.76,114.4,34.6,6.7,0106,V*34
$GNGNS,055518.75,5207.06604,N,02051.21607,E,FFFFNN,25,0.76,114.5,34.6,6.8,0106,V*3D
$GNGNS,055518.80,5207.06605,N,02051.21612,E,FFFFNN,25,0.76,114.6,34.6,6.8,0106,V*31
$GNGNS,055518.85,5207.06606,N,02051.21615,E,FFFFNN,25,0.76,114.6,34.6,6.9,0106,V*31
$GNGNS,055518.90,5207.06607,N,02051.21616,E,FFFFNN,25,0.76,114.7,34.6,6.9,0106,V*36
$GNGNS,055518.95,5207.06608,N,02051.21618,E,FFFFNN,25,0.76,114.7,34.6,7.0,0106,V*3A
$GNGNS,055519.05,5207.06609,N,02051.21619,E,FFFFNN,25,0.76,114.7,34.6,7.1,0106,V*33
$GNGNS,055519.10,5207.06609,N,02051.21620,E,FFFFNN,25,0.76,114.7,34.6,7.1,0106,V*3D
$GNGNS,055519.15,5207.06609,N,02051.21621,E,FFFFNN,25,0.76,114.7,34.6,7.2,0106,V*3A
$GNGNS,055519.20,5207.06609,N,02051.21621,E,FFFFNN,25,0.76,114.7,34.6,7.2,0106,V*3C
$GNGNS,055519.25,5207.06609,N,02051.21622,E,FFFFNN,25,0.76,114.7,34.6,7.3,0106,V*3B
$GNGNS,055519.30,5207.06609,N,02051.21623,E,FFFFNN,25,0.76,114.8,34.6,7.3,0106,V*31
$GNGNS,055519.35,5207.06610,N,02051.21623,E,FFFFNN,25,0.76,114.8,34.6,7.4,0106,V*3B
$GNGNS,055519.40,5207.06609,N,02051.21624,E,FFFFNN,25,0.76,114.8,34.6,7.4,0106,V*36
